source_id,citation,doi,pub_year,study_type,peer_reviewed,country,region,population_setting,age_min,age_max,age_category,extraction_basis,sex,level_of_play,sport_raw,sport,sport_category,exposure_context,subgroup_label,sample_size,athlete_exposures,season_or_timeframe,injury_count,injury_type_raw,injury_category,rate_raw,rate_denominator_raw,rate_per_1000_ae,mouthguard_required,mouthguard_use_rate,mouthguard_injury_relation,extraction_date,extractor,extraction_notes,quality_flag
neiss2021,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2021 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2021,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,hockey field,hockey_field,limited_contact,all,,,,2021 calendar year,13,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for hockey_field × all youth (5-22), treatment year 2021. weighted national estimate = 402. Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2021,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2021 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2021,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,wrestling,wrestling,contact,all,,,,2021 calendar year,10,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for wrestling × all youth (5-22), treatment year 2021. weighted national estimate = 422. includes 1 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2021,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2021 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2021,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,hockey unspecified,hockey_unspecified,,all,,,,2021 calendar year,9,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for hockey_unspecified × all youth (5-22), treatment year 2021. weighted national estimate = 284. includes 2 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2021,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2021 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2021,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,swimming,swimming,non_contact,all,,,,2021 calendar year,8,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for swimming × all youth (5-22), treatment year 2021. weighted national estimate = 174. includes 1 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2021,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2021 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2021,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,rugby,rugby,contact,all,,,,2021 calendar year,8,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for rugby × all youth (5-22), treatment year 2021. weighted national estimate = 223. includes 2 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2021,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2021 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2021,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,gymnastics,gymnastics,non_contact,all,,,,2021 calendar year,7,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for gymnastics × all youth (5-22), treatment year 2021. weighted national estimate = 99. includes 2 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2021,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2021 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2021,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,cheerleading,cheerleading,limited_contact,all,,,,2021 calendar year,7,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for cheerleading × all youth (5-22), treatment year 2021. weighted national estimate = 168. includes 1 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2021,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2021 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2021,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,mixed,mixed,volleyball,volleyball,non_contact,all,,,,2021 calendar year,6,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for volleyball × all youth (5-22), treatment year 2021. weighted national estimate = 187. includes 1 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2021,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2021 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2021,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,male,mixed,all 23 sport-related product codes (male),all_sports_aggregate,,all,sex_male,,,2021 calendar year,411,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for all sports × male × all youth (5-22), treatment year 2021. weighted national estimate = 11,626. includes 68 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
neiss2021,"Consumer Product Safety Commission. National Electronic Injury Surveillance System (NEISS), 2021 treatment-year data. Filtered to body part = 88 (Mouth, primary or secondary, since 2019) × all 23 sport-related product codes × ages 5-22. Retrieved via https://www.cpsc.gov/cgibin/NEISSQuery/ in 2026.",,2021,surveillance,FALSE,US,,mixed,5,22,mixed,youth_primary,female,mixed,all 23 sport-related product codes (female),all_sports_aggregate,,all,sex_female,,,2021 calendar year,100,"ED-treated mouth injury (NEISS Body_Part = 88, primary or secondary since 2019) — sport-related",unspecified_dental,,,,unspecified,,not_addressed,2026-05-25,VB-AI-assisted-2026-05-25,"Raw NEISS case count for all sports × female × all youth (5-22), treatment year 2021. weighted national estimate = 2,946. includes 13 cases where Mouth was the secondary body part (Body_Part_2 = 88, recovered after the 2026-05-24 filter fix). Source: CPSC NEISS online query (manually downloaded by project lead 2026-05-25), filtered by scripts/05_neiss_filter.py, split + extracted by scripts/22..",partial_data
